gene_id	cluster_id	cluster_size	dup_status
fgenesh1_pg.C_scaffold_2001732	C000002	215	duplicate
fgenesh1_pg.C_scaffold_5000039	C000002	215	duplicate
fgenesh1_pg.C_scaffold_5000687	C000002	215	duplicate
fgenesh1_pg.C_scaffold_5002126	C000002	215	duplicate
fgenesh1_pm.C_scaffold_1000349	C000002	215	duplicate
fgenesh1_pm.C_scaffold_1002709	C000002	215	duplicate
fgenesh1_pm.C_scaffold_1003456	C000002	215	duplicate
fgenesh1_pm.C_scaffold_1003710	C000002	215	duplicate
fgenesh1_pm.C_scaffold_3001305	C000002	215	duplicate
fgenesh1_pm.C_scaffold_3001904	C000002	215	duplicate
fgenesh1_pm.C_scaffold_4000136	C000002	215	duplicate
fgenesh1_pm.C_scaffold_5001046	C000002	215	duplicate
fgenesh1_pm.C_scaffold_7000257	C000002	215	duplicate
fgenesh1_pm.C_scaffold_7001578	C000002	215	duplicate
fgenesh1_pm.C_scaffold_7002056	C000002	215	duplicate
fgenesh1_pm.C_scaffold_7002340	C000002	215	duplicate
fgenesh1_pm.C_scaffold_8000831	C000002	215	duplicate
fgenesh2_kg.1__1219__AT1G11290.1	C000002	215	duplicate
fgenesh2_kg.1__1706__AT1G15510.1	C000002	215	duplicate
fgenesh2_kg.1__2793__AT1G25360.1	C000002	215	duplicate
fgenesh2_kg.1__3334__AT1G31920.1	C000002	215	duplicate
fgenesh2_kg.1__3587__AT1G31430.1	C000002	215	duplicate
fgenesh2_kg.1__536__AT1G05750.1	C000002	215	duplicate
fgenesh2_kg.1__583__AT1G06140.1	C000002	215	duplicate
fgenesh2_kg.1__817__AT1G08070.1	C000002	215	duplicate
fgenesh2_kg.1__965__AT1G09220.1	C000002	215	duplicate
fgenesh2_kg.2__1409__AT1G71490.1	C000002	215	duplicate
fgenesh2_kg.2__2011__AT1G77170.1	C000002	215	duplicate
fgenesh2_kg.2__473__AT1G59720.1	C000002	215	duplicate
fgenesh2_kg.3__2636__AT3G24000.1	C000002	215	duplicate
fgenesh2_kg.3__445__AT3G04750.1	C000002	215	duplicate
fgenesh2_kg.3__885__AT3G08820.1	C000002	215	duplicate
fgenesh2_kg.4__130__AT2G22070.1	C000002	215	duplicate
fgenesh2_kg.4__1457__AT2G34400.1	C000002	215	duplicate
fgenesh2_kg.4__1528__AT2G35030.1	C000002	215	duplicate
fgenesh2_kg.4__1784__AT2G37320.1	C000002	215	duplicate
fgenesh2_kg.4__2238__AT2G41080.1	C000002	215	duplicate
fgenesh2_kg.4__2452__AT2G42920.1	C000002	215	duplicate
fgenesh2_kg.5__1109__AT3G47530.1	C000002	215	duplicate
fgenesh2_kg.5__1264__AT3G49140.1	C000002	215	duplicate
fgenesh2_kg.5__1702__AT3G53360.1	C000002	215	duplicate
fgenesh2_kg.5__204__AT2G02980.1	C000002	215	duplicate
fgenesh2_kg.5__292__AT2G03880.1	C000002	215	duplicate
fgenesh2_kg.5__631__AT3G28660.1	C000002	215	duplicate
fgenesh2_kg.6__824__AT5G08510.1	C000002	215	duplicate
fgenesh2_kg.7__1116__AT4G30700.1	C000002	215	duplicate
fgenesh2_kg.7__214__AT4G39952.1	C000002	215	duplicate
fgenesh2_kg.7__2216__AT4G21065.1	C000002	215	duplicate
fgenesh2_kg.7__247__AT4G38010.1	C000002	215	duplicate
fgenesh2_kg.7__2842__AT4G14850.1	C000002	215	duplicate
fgenesh2_kg.7__3455__AT5G39680.1	C000002	215	duplicate
fgenesh2_kg.7__3485__AT5G39350.1	C000002	215	duplicate
fgenesh2_kg.8__142__AT5G46460.1	C000002	215	duplicate
fgenesh2_kg.8__1853__AT5G59200.1	C000002	215	duplicate
fgenesh2_kg.8__1911__AT5G59600.1	C000002	215	duplicate
fgenesh2_kg.8__2772__AT5G66500.1	C000002	215	duplicate
fgenesh2_kg.8__442__AT5G43790.1	C000002	215	duplicate
fgenesh2_kg.8__605__AT5G42450.1	C000002	215	duplicate
fgenesh2_kg.8__771__AT5G48910.1	C000002	215	duplicate
scaffold_101089.1	C000002	215	duplicate
scaffold_101502.1	C000002	215	duplicate
scaffold_103205.1	C000002	215	duplicate
scaffold_202659.1	C000002	215	duplicate
scaffold_300581.1	C000002	215	duplicate
scaffold_301018.1	C000002	215	duplicate
scaffold_301318.1	C000002	215	duplicate
scaffold_301588.1	C000002	215	duplicate
scaffold_303560.1	C000002	215	duplicate
scaffold_304382.1	C000002	215	duplicate
scaffold_400019.1	C000002	215	duplicate
scaffold_401952.1	C000002	215	duplicate
scaffold_402297.1	C000002	215	duplicate
scaffold_403475.1	C000002	215	duplicate
scaffold_403477.1	C000002	215	duplicate
scaffold_500203.1	C000002	215	duplicate
scaffold_501722.1	C000002	215	duplicate
scaffold_501986.1	C000002	215	duplicate
scaffold_502183.1	C000002	215	duplicate
scaffold_600423.1	C000002	215	duplicate
scaffold_600641.1	C000002	215	duplicate
scaffold_601559.1	C000002	215	duplicate
scaffold_601731.1	C000002	215	duplicate
scaffold_603984.1	C000002	215	duplicate
scaffold_700744.1	C000002	215	duplicate
scaffold_702535.1	C000002	215	duplicate
scaffold_702963.1	C000002	215	duplicate
scaffold_800595.1	C000002	215	duplicate
scaffold_802175.1	C000002	215	duplicate
scaffold_802804.1	C000002	215	duplicate
scaffold_803476.1	C000002	215	duplicate
scaffold_803483.1	C000002	215	duplicate
Al_scaffold_0001_4390	C000002	215	duplicate
Al_scaffold_0003_53	C000002	215	duplicate
Al_scaffold_0005_272	C000002	215	duplicate
Al_scaffold_0005_276	C000002	215	duplicate
Al_scaffold_0006_754	C000002	215	duplicate
Al_scaffold_0007_2583	C000002	215	duplicate
Al_scaffold_0008_858	C000002	215	duplicate
fgenesh1_pg.C_scaffold_1001594	C000002	215	duplicate
fgenesh1_pg.C_scaffold_2001749	C000002	215	duplicate
fgenesh1_pg.C_scaffold_3002852	C000002	215	duplicate
fgenesh1_pg.C_scaffold_5001542	C000002	215	duplicate
fgenesh1_pg.C_scaffold_7000120	C000002	215	duplicate
fgenesh1_pg.C_scaffold_7001430	C000002	215	duplicate
fgenesh1_pg.C_scaffold_7003120	C000002	215	duplicate
fgenesh1_pm.C_scaffold_1000744	C000002	215	duplicate
fgenesh1_pm.C_scaffold_3000405	C000002	215	duplicate
fgenesh1_pm.C_scaffold_3001448	C000002	215	duplicate
fgenesh1_pm.C_scaffold_3002688	C000002	215	duplicate
fgenesh1_pm.C_scaffold_4000684	C000002	215	duplicate
fgenesh1_pm.C_scaffold_5002305	C000002	215	duplicate
fgenesh1_pm.C_scaffold_7001843	C000002	215	duplicate
fgenesh2_kg.1__2022__AT1G18485.1	C000002	215	duplicate
fgenesh2_kg.1__986__AT1G09410.1	C000002	215	duplicate
fgenesh2_kg.2__1154__AT1G68930.1	C000002	215	duplicate
fgenesh2_kg.2__1407__AT1G71460.1	C000002	215	duplicate
fgenesh2_kg.2__1729__AT1G74600.1	C000002	215	duplicate
fgenesh2_kg.3__1517__AT2G36730.1	C000002	215	duplicate
fgenesh2_kg.3__1586__AT3G14730.1	C000002	215	duplicate
fgenesh2_kg.3__2115__AT3G18970.1	C000002	215	duplicate
fgenesh2_kg.3__2300__AT3G20730.1	C000002	215	duplicate
fgenesh2_kg.3__2428__AT3G22150.1	C000002	215	duplicate
fgenesh2_kg.3__2484__AT3G22690.1	C000002	215	duplicate
fgenesh2_kg.3__2549__AT3G23330.1	C000002	215	duplicate
fgenesh2_kg.3__304__AT3G03580.1	C000002	215	duplicate
fgenesh2_kg.4__1376__AT2G33680.1	C000002	215	duplicate
fgenesh2_kg.4__2041__AT2G39620.1	C000002	215	duplicate
fgenesh2_kg.4__2732__AT2G45350.1	C000002	215	duplicate
fgenesh2_kg.4__2810__AT2G46050.1	C000002	215	duplicate
fgenesh2_kg.5__1328__AT3G49740.1	C000002	215	duplicate
fgenesh2_kg.5__2180__AT3G57430.1	C000002	215	duplicate
fgenesh2_kg.5__2302__AT3G58590.1	C000002	215	duplicate
fgenesh2_kg.5__2581__AT3G61170.1	C000002	215	duplicate
fgenesh2_kg.5__410__AT3G26540.1	C000002	215	duplicate
fgenesh2_kg.5__421__AT3G26630.1	C000002	215	duplicate
fgenesh2_kg.5__446__AT3G26782.1	C000002	215	duplicate
fgenesh2_kg.6__1920__AT5G19020.1	C000002	215	duplicate
fgenesh2_kg.6__953__AT5G09950.1	C000002	215	duplicate
fgenesh2_kg.7__1071__AT4G31070.1	C000002	215	duplicate
fgenesh2_kg.7__2186__AT4G21300.1	C000002	215	duplicate
fgenesh2_kg.7__2360__AT4G19220.1	C000002	215	duplicate
fgenesh2_kg.7__2845__AT4G14820.1	C000002	215	duplicate
fgenesh2_kg.7__2980__AT4G13650.1	C000002	215	duplicate
fgenesh2_kg.7__3379__AT5G40410.1	C000002	215	duplicate
fgenesh2_kg.7__367__AT4G37170.1	C000002	215	duplicate
fgenesh2_kg.7__801__AT4G33170.1	C000002	215	duplicate
fgenesh2_kg.7__916__AT4G32430.1	C000002	215	duplicate
fgenesh2_kg.8__1165__AT5G52850.1	C000002	215	duplicate
fgenesh2_kg.8__2606__AT5G65570.1	C000002	215	duplicate
fgenesh2_kg.8__920__AT5G50390.1	C000002	215	duplicate
scaffold_100298.1	C000002	215	duplicate
scaffold_100301.1	C000002	215	duplicate
scaffold_101098.1	C000002	215	duplicate
scaffold_101619.1	C000002	215	duplicate
scaffold_101833.1	C000002	215	duplicate
scaffold_102264.1	C000002	215	duplicate
scaffold_102825.1	C000002	215	duplicate
scaffold_300169.1	C000002	215	duplicate
scaffold_301612.1	C000002	215	duplicate
scaffold_301675.1	C000002	215	duplicate
scaffold_303263.1	C000002	215	duplicate
scaffold_402370.1	C000002	215	duplicate
scaffold_402866.1	C000002	215	duplicate
scaffold_403426.1	C000002	215	duplicate
scaffold_501590.1	C000002	215	duplicate
scaffold_601333.1	C000002	215	duplicate
scaffold_601337.1	C000002	215	duplicate
scaffold_601564.1	C000002	215	duplicate
scaffold_602944.1	C000002	215	duplicate
scaffold_603140.1	C000002	215	duplicate
scaffold_603758.1	C000002	215	duplicate
scaffold_700611.1	C000002	215	duplicate
scaffold_702545.1	C000002	215	duplicate
scaffold_702571.1	C000002	215	duplicate
scaffold_703218.1	C000002	215	duplicate
scaffold_703635.1	C000002	215	duplicate
scaffold_801715.1	C000002	215	duplicate
fgenesh1_pm.C_scaffold_1001995	C000002	215	duplicate
Al_scaffold_0006_790	C000002	215	duplicate
Al_scaffold_0007_2101	C000002	215	duplicate
fgenesh1_pg.C_scaffold_2001268	C000002	215	duplicate
fgenesh2_kg.3__3125__AT2G15690.1	C000002	215	duplicate
fgenesh2_kg.6__821__AT5G08490.1	C000002	215	duplicate
scaffold_202064.1	C000002	215	duplicate
scaffold_400699.1	C000002	215	duplicate
scaffold_802117.1	C000002	215	duplicate
fgenesh2_kg.1__3748__AT1G43980.1	C000002	215	duplicate
Al_scaffold_0004_1915	C000002	215	duplicate
fgenesh1_pm.C_scaffold_6002895	C000002	215	duplicate
fgenesh2_kg.6__293__AT5G03800.1	C000002	215	duplicate
scaffold_103291.1	C000002	215	duplicate
scaffold_200066.1	C000002	215	duplicate
scaffold_300580.1	C000002	215	duplicate
fgenesh2_kg.7__913__AT4G32450.1	C000002	215	duplicate
scaffold_800046.1	C000002	215	duplicate
fgenesh2_kg.1__2480__AT1G22830.1	C000002	215	duplicate
fgenesh2_kg.3__2096__AT3G18840.2	C000002	215	duplicate
fgenesh2_kg.4__1740__AT2G36980.1	C000002	215	duplicate
fgenesh2_kg.2__1191__AT1G69340.1	C000002	215	duplicate
scaffold_703238.1	C000002	215	duplicate
fgenesh2_kg.1__4196__AT2G36730.1	C000002	215	duplicate
scaffold_803311.1	C000002	215	duplicate
fgenesh2_kg.7__280__AT1G64310.1	C000002	215	duplicate
scaffold_103526.1	C000002	215	duplicate
scaffold_502073.1	C000002	215	duplicate
fgenesh1_pm.C_scaffold_4001294	C000003	197	duplicate
Al_scaffold_0006_2146	C000003	197	duplicate
scaffold_500690.1	C000003	197	duplicate
Al_scaffold_0001_3167	C000003	197	duplicate
Al_scaffold_0001_3577	C000003	197	duplicate
Al_scaffold_0001_4085	C000003	197	duplicate
Al_scaffold_0003_622	C000003	197	duplicate
Al_scaffold_0005_2102	C000003	197	duplicate
Al_scaffold_0005_2106	C000003	197	duplicate
fgenesh1_pg.C_scaffold_1001878	C000003	197	duplicate
fgenesh1_pg.C_scaffold_1002712	C000003	197	duplicate
fgenesh1_pg.C_scaffold_1003496	C000003	197	duplicate
fgenesh1_pg.C_scaffold_1004110	C000003	197	duplicate
fgenesh1_pg.C_scaffold_1004111	C000003	197	duplicate
fgenesh1_pg.C_scaffold_3002781	C000003	197	duplicate
fgenesh1_pg.C_scaffold_4000215	C000003	197	duplicate
fgenesh1_pg.C_scaffold_8001359	C000003	197	duplicate
fgenesh1_pm.C_scaffold_2000064	C000003	197	duplicate
fgenesh2_kg.1__3262__AT1G30780.1	C000003	197	duplicate
fgenesh2_kg.1__3263__AT1G30790.1	C000003	197	duplicate
fgenesh2_kg.3__3208__AT2G19630.2	C000003	197	duplicate
fgenesh2_kg.6__3115__AT4G11590.1	C000003	197	duplicate
fgenesh2_kg.7__2191__AT4G21240.1	C000003	197	duplicate
fgenesh2_kg.8__1148__AT5G52620.1	C000003	197	duplicate
scaffold_103433.1	C000003	197	duplicate
scaffold_103467.1	C000003	197	duplicate
scaffold_103489.1	C000003	197	duplicate
scaffold_103746.1	C000003	197	duplicate
scaffold_104831.1	C000003	197	duplicate
scaffold_104891.1	C000003	197	duplicate
scaffold_105192.1	C000003	197	duplicate
scaffold_105195.1	C000003	197	duplicate
scaffold_200610.1	C000003	197	duplicate
scaffold_200677.1	C000003	197	duplicate
scaffold_201908.1	C000003	197	duplicate
scaffold_303137.1	C000003	197	duplicate
scaffold_303762.1	C000003	197	duplicate
scaffold_304249.1	C000003	197	duplicate
scaffold_400680.1	C000003	197	duplicate
scaffold_402319.1	C000003	197	duplicate
scaffold_500217.1	C000003	197	duplicate
scaffold_500220.1	C000003	197	duplicate
scaffold_602328.1	C000003	197	duplicate
scaffold_602330.1	C000003	197	duplicate
scaffold_603350.1	C000003	197	duplicate
scaffold_701232.1	C000003	197	duplicate
scaffold_703502.1	C000003	197	duplicate
scaffold_703951.1	C000003	197	duplicate
scaffold_703952.1	C000003	197	duplicate
scaffold_800573.1	C000003	197	duplicate
scaffold_801570.1	C000003	197	duplicate
Al_scaffold_0005_2108	C000003	197	duplicate
Al_scaffold_0006_1089	C000003	197	duplicate
Al_scaffold_0006_3034	C000003	197	duplicate
Al_scaffold_0007_3123	C000003	197	duplicate
fgenesh1_pg.C_scaffold_1002768	C000003	197	duplicate
fgenesh1_pg.C_scaffold_1002797	C000003	197	duplicate
fgenesh1_pg.C_scaffold_1002798	C000003	197	duplicate
fgenesh1_pg.C_scaffold_1002802	C000003	197	duplicate
fgenesh1_pg.C_scaffold_2001046	C000003	197	duplicate
fgenesh1_pg.C_scaffold_3002218	C000003	197	duplicate
fgenesh1_pg.C_scaffold_4001307	C000003	197	duplicate
fgenesh1_pg.C_scaffold_5000175	C000003	197	duplicate
fgenesh1_pg.C_scaffold_8002252	C000003	197	duplicate
fgenesh1_pg.C_scaffold_8002257	C000003	197	duplicate
fgenesh1_pm.C_scaffold_6000920	C000003	197	duplicate
fgenesh1_pm.C_scaffold_6001176	C000003	197	duplicate
fgenesh1_pm.C_scaffold_7000064	C000003	197	duplicate
fgenesh1_pm.C_scaffold_8000893	C000003	197	duplicate
fgenesh2_kg.1__3389__AT1G32420.1	C000003	197	duplicate
fgenesh2_kg.1__3436__AT1G33020.1	C000003	197	duplicate
fgenesh2_kg.1__3838__AT1G47340.1	C000003	197	duplicate
fgenesh2_kg.5__2200__AT3G57590.1	C000003	197	duplicate
fgenesh2_kg.6__2265__AT5G22792.1	C000003	197	duplicate
scaffold_103490.1	C000003	197	duplicate
scaffold_103491.1	C000003	197	duplicate
scaffold_103494.1	C000003	197	duplicate
scaffold_103495.1	C000003	197	duplicate
scaffold_103496.1	C000003	197	duplicate
scaffold_103498.1	C000003	197	duplicate
scaffold_103499.1	C000003	197	duplicate
scaffold_103575.1	C000003	197	duplicate
scaffold_103576.1	C000003	197	duplicate
scaffold_103577.1	C000003	197	duplicate
scaffold_104305.1	C000003	197	duplicate
scaffold_104827.1	C000003	197	duplicate
scaffold_105166.1	C000003	197	duplicate
scaffold_105223.1	C000003	197	duplicate
scaffold_200364.1	C000003	197	duplicate
scaffold_200367.1	C000003	197	duplicate
scaffold_400121.1	C000003	197	duplicate
scaffold_400125.1	C000003	197	duplicate
scaffold_403469.1	C000003	197	duplicate
scaffold_500254.1	C000003	197	duplicate
scaffold_500258.1	C000003	197	duplicate
scaffold_502309.1	C000003	197	duplicate
scaffold_502325.1	C000003	197	duplicate
scaffold_502329.1	C000003	197	duplicate
scaffold_502331.1	C000003	197	duplicate
scaffold_601860.1	C000003	197	duplicate
Al_scaffold_0001_4052	C000003	197	duplicate
fgenesh1_pg.C_scaffold_1003396	C000003	197	duplicate
fgenesh1_pg.C_scaffold_4000093	C000003	197	duplicate
fgenesh1_pm.C_scaffold_1003020	C000003	197	duplicate
fgenesh1_pm.C_scaffold_5000875	C000003	197	duplicate
fgenesh1_pm.C_scaffold_6001236	C000003	197	duplicate
fgenesh2_kg.1__2722__AT1G26510.1	C000003	197	duplicate
fgenesh2_kg.5__1081__AT3G47130.1	C000003	197	duplicate
fgenesh2_kg.8__2636__AT5G65850.1	C000003	197	duplicate
scaffold_102139.1	C000003	197	duplicate
scaffold_103473.1	C000003	197	duplicate
scaffold_104149.1	C000003	197	duplicate
scaffold_104276.1	C000003	197	duplicate
scaffold_104302.1	C000003	197	duplicate
scaffold_105370.1	C000003	197	duplicate
scaffold_105624.1	C000003	197	duplicate
scaffold_304422.1	C000003	197	duplicate
scaffold_400481.1	C000003	197	duplicate
scaffold_401229.1	C000003	197	duplicate
scaffold_500256.1	C000003	197	duplicate
scaffold_501604.1	C000003	197	duplicate
scaffold_502843.1	C000003	197	duplicate
scaffold_601213.1	C000003	197	duplicate
fgenesh1_pg.C_scaffold_1002767	C000003	197	duplicate
fgenesh1_pm.C_scaffold_1003003	C000003	197	duplicate
fgenesh2_kg.1__4163__AT1G50870.1	C000003	197	duplicate
fgenesh2_kg.6__1799__AT5G18160.1	C000003	197	duplicate
scaffold_104365.1	C000003	197	duplicate
scaffold_601881.1	C000003	197	duplicate
fgenesh1_pg.C_scaffold_1002774	C000003	197	duplicate
fgenesh1_pg.C_scaffold_3000379	C000003	197	duplicate
scaffold_200674.1	C000003	197	duplicate
scaffold_300476.1	C000003	197	duplicate
scaffold_301517.1	C000003	197	duplicate
scaffold_500932.1	C000003	197	duplicate
scaffold_601863.1	C000003	197	duplicate
scaffold_603561.1	C000003	197	duplicate
fgenesh1_pm.C_scaffold_5000885	C000003	197	duplicate
Al_scaffold_0008_2781	C000003	197	duplicate
fgenesh1_pg.C_scaffold_1004082	C000003	197	duplicate
fgenesh1_pg.C_scaffold_3000978	C000003	197	duplicate
fgenesh1_pg.C_scaffold_8002238	C000003	197	duplicate
fgenesh1_pm.C_scaffold_1003041	C000003	197	duplicate
fgenesh1_pm.C_scaffold_3002542	C000003	197	duplicate
fgenesh1_pm.C_scaffold_4001835	C000003	197	duplicate
fgenesh2_kg.4__2214__AT2G40920.1	C000003	197	duplicate
fgenesh2_kg.4__2216__AT2G40925.1	C000003	197	duplicate
scaffold_201916.1	C000003	197	duplicate
scaffold_300424.1	C000003	197	duplicate
scaffold_300477.1	C000003	197	duplicate
scaffold_502330.1	C000003	197	duplicate
scaffold_702406.1	C000003	197	duplicate
fgenesh1_pg.C_scaffold_1004063	C000003	197	duplicate
fgenesh1_pg.C_scaffold_2001367	C000003	197	duplicate
fgenesh1_pg.C_scaffold_3003331	C000003	197	duplicate
fgenesh1_pg.C_scaffold_4000026	C000003	197	duplicate
fgenesh1_pm.C_scaffold_5001071	C000003	197	duplicate
scaffold_201921.1	C000003	197	duplicate
scaffold_304251.1	C000003	197	duplicate
scaffold_400482.1	C000003	197	duplicate
scaffold_501934.1	C000003	197	duplicate
scaffold_503365.1	C000003	197	duplicate
scaffold_801713.1	C000003	197	duplicate
scaffold_802936.1	C000003	197	duplicate
fgenesh1_pg.C_scaffold_1002781	C000003	197	duplicate
Al_scaffold_0005_2573	C000003	197	duplicate
fgenesh1_pm.C_scaffold_5001709	C000003	197	duplicate
fgenesh1_pg.C_scaffold_4000780	C000003	197	duplicate
fgenesh2_kg.3__1146__AT3G10990.1	C000003	197	duplicate
scaffold_104544.1	C000003	197	duplicate
scaffold_202000.1	C000003	197	duplicate
scaffold_501634.1	C000003	197	duplicate
Al_scaffold_0008_635	C000003	197	duplicate
fgenesh1_pm.C_scaffold_2000284	C000003	197	duplicate
scaffold_501603.1	C000003	197	duplicate
Al_scaffold_0008_2710	C000003	197	duplicate
scaffold_103469.1	C000003	197	duplicate
scaffold_103500.1	C000003	197	duplicate
scaffold_302964.1	C000003	197	duplicate
scaffold_103464.1	C000003	197	duplicate
fgenesh1_pg.C_scaffold_1002792	C000003	197	duplicate
fgenesh1_pg.C_scaffold_5000173	C000003	197	duplicate
scaffold_400640.1	C000003	197	duplicate
scaffold_103460.1	C000003	197	duplicate
scaffold_304248.1	C000003	197	duplicate
scaffold_501367.1	C000003	197	duplicate
fgenesh1_pg.C_scaffold_1002771	C000003	197	duplicate
scaffold_103462.1	C000003	197	duplicate
scaffold_501943.1	C000003	197	duplicate
scaffold_201996.1	C000003	197	duplicate
scaffold_105051.1	C000003	197	duplicate
scaffold_401076.1	C000003	197	duplicate
scaffold_303838.1	C000003	197	duplicate
scaffold_105286.1	C000003	197	duplicate
scaffold_104133.1	C000003	197	duplicate
scaffold_201586.1	C000003	197	duplicate
scaffold_201924.1	C000003	197	duplicate
scaffold_303295.1	C000004	151	duplicate
Al_scaffold_0001_2747	C000004	151	duplicate
Al_scaffold_0001_3273	C000004	151	duplicate
Al_scaffold_0002_1159	C000004	151	duplicate
Al_scaffold_0002_315	C000004	151	duplicate
Al_scaffold_0002_601	C000004	151	duplicate
Al_scaffold_0003_1818	C000004	151	duplicate
Al_scaffold_0003_1822	C000004	151	duplicate
Al_scaffold_0003_1854	C000004	151	duplicate
Al_scaffold_0003_2064	C000004	151	duplicate
Al_scaffold_0003_2216	C000004	151	duplicate
Al_scaffold_0003_2218	C000004	151	duplicate
Al_scaffold_0003_2259	C000004	151	duplicate
Al_scaffold_0003_2452	C000004	151	duplicate
Al_scaffold_0003_2563	C000004	151	duplicate
Al_scaffold_0003_2935	C000004	151	duplicate
Al_scaffold_0004_1146	C000004	151	duplicate
Al_scaffold_0004_457	C000004	151	duplicate
Al_scaffold_0008_64	C000004	151	duplicate
fgenesh1_pg.C_scaffold_3001491	C000004	151	duplicate
fgenesh1_pg.C_scaffold_3001583	C000004	151	duplicate
fgenesh1_pg.C_scaffold_3001671	C000004	151	duplicate
fgenesh1_pg.C_scaffold_3001945	C000004	151	duplicate
fgenesh1_pg.C_scaffold_3002173	C000004	151	duplicate
fgenesh1_pg.C_scaffold_3002386	C000004	151	duplicate
fgenesh1_pg.C_scaffold_3002396	C000004	151	duplicate
fgenesh1_pg.C_scaffold_3002457	C000004	151	duplicate
fgenesh1_pg.C_scaffold_3002461	C000004	151	duplicate
fgenesh1_pg.C_scaffold_3002478	C000004	151	duplicate
fgenesh1_pg.C_scaffold_4001964	C000004	151	duplicate
fgenesh1_pg.C_scaffold_4001966	C000004	151	duplicate
fgenesh1_pg.C_scaffold_6002737	C000004	151	duplicate
fgenesh1_pg.C_scaffold_7000571	C000004	151	duplicate
fgenesh1_pg.C_scaffold_8001135	C000004	151	duplicate
fgenesh1_pm.C_scaffold_1000915	C000004	151	duplicate
fgenesh1_pm.C_scaffold_1001821	C000004	151	duplicate
fgenesh1_pm.C_scaffold_1002986	C000004	151	duplicate
fgenesh1_pm.C_scaffold_1003077	C000004	151	duplicate
fgenesh1_pm.C_scaffold_2000645	C000004	151	duplicate
fgenesh1_pm.C_scaffold_3001462	C000004	151	duplicate
fgenesh1_pm.C_scaffold_3001469	C000004	151	duplicate
fgenesh1_pm.C_scaffold_3001506	C000004	151	duplicate
fgenesh1_pm.C_scaffold_3001612	C000004	151	duplicate
fgenesh1_pm.C_scaffold_3001772	C000004	151	duplicate
fgenesh1_pm.C_scaffold_3002011	C000004	151	duplicate
fgenesh1_pm.C_scaffold_3002061	C000004	151	duplicate
fgenesh1_pm.C_scaffold_4000592	C000004	151	duplicate
fgenesh1_pm.C_scaffold_4000678	C000004	151	duplicate
fgenesh1_pm.C_scaffold_5000767	C000004	151	duplicate
fgenesh1_pm.C_scaffold_6002905	C000004	151	duplicate
fgenesh1_pm.C_scaffold_8000698	C000004	151	duplicate
fgenesh2_kg.3__1514__AT3G14030.1	C000004	151	duplicate
fgenesh2_kg.3__1843__AT3G16740.1	C000004	151	duplicate
fgenesh2_kg.3__1903__AT3G17270.1	C000004	151	duplicate
fgenesh2_kg.3__1917__AT3G17400.1	C000004	151	duplicate
fgenesh2_kg.3__1931__AT3G17540.1	C000004	151	duplicate
fgenesh2_kg.3__1933__AT3G17560.1	C000004	151	duplicate
